"[7.3366007804870605, 6.324213027954102, -3.7683722972869873, -4.88301420211792]"
"[-1.7365831136703491, -1.416068434715271, 3.938206434249878, 3.2227981090545654]"
"[-1.6572731733322144, -1.187546968460083, 6.5247721672058105, 5.97370719909668]"
"[-1.853264331817627, -1.5799072980880737, 2.3135666847229004, 1.5343387126922607]"
"[-1.58837890625, -1.3155696392059326, 3.133118152618408, 2.4556329250335693]"
"[5.308432579040527, 4.630939960479736, -3.754232883453369, -5.784255504608154]"
"[-1.2826004028320312, -0.9708523154258728, 6.1797685623168945, -4.015140533447266]"
"[-1.6555789709091187, -1.2673492431640625, 5.811237335205078, 3.8766591548919678]"
"[-1.820326566696167, -1.4082425832748413, 6.45073127746582, 3.827657699584961]"
"[-1.5111602544784546, -1.191950798034668, 4.693700790405273, 2.1429243087768555]"
"[-1.7433884143829346, -1.5292671918869019, 1.927596092224121, -0.6652585864067078]"
"[-1.6209580898284912, -1.342085361480713, 4.058756351470947, 0.4934256672859192]"
"[-1.5456613302230835, -1.2396657466888428, 5.217024326324463, 1.482874870300293]"
"[-1.5237544775009155, -1.1603940725326538, 7.569792747497559, 3.823944568634033]"
"[-1.5278005599975586, -1.2192087173461914, 5.507713317871094, 1.6541011333465576]"
"[-1.439793348312378, -1.1994972229003906, 5.310654640197754, 0.27448782324790955]"
"[-1.6660699844360352, -1.467725157737732, 2.490260601043701, -1.0442490577697754]"
"[-1.6826657056808472, -1.4885953664779663, 2.249474048614502, -1.1655018329620361]"
"[-1.4331624507904053, -1.167036771774292, 5.710073471069336, 1.2037620544433594]"
"[-1.4304249286651611, -1.0819100141525269, 8.04500675201416, 4.246740341186523]"
"[-1.54196298122406, -1.2287108898162842, 5.659776210784912, 1.903870940208435]"
"[3.401447296142578, 3.1925532817840576, -3.2358312606811523, -3.9952540397644043]"
"[-1.4566173553466797, -1.2402989864349365, 1.9396865367889404, 1.9746758937835693]"
"[-1.463582992553711, -1.0990089178085327, 4.984129428863525, 4.709066867828369]"
"[-1.5265593528747559, -1.1433615684509277, 6.960231304168701, 4.964919090270996]"
"[-1.6190476417541504, -1.2351431846618652, 5.186113357543945, 5.785094261169434]"
"[-1.6331971883773804, -1.3298089504241943, 3.3080015182495117, 3.9953503608703613]"
"[7.490434169769287, 6.880470275878906, -3.8686776161193848, -5.096294403076172]"
"[10.00586223602295, 9.313520431518555, -2.941301107406616, -7.3116607666015625]"
"[0.8493289947509766, 0.867637038230896, 10.933965682983398, 4.423483371734619]"
"[3.548517942428589, 3.3713455200195312, -0.587792158126831, -9.670506477355957]"
"[2.8779330253601074, 2.289950370788574, -3.718484878540039, -6.0854082107543945]"
"[-1.6106899976730347, -1.3133690357208252, 4.094944000244141, 1.058067798614502]"
"[-0.9348160624504089, -0.6719077825546265, 14.372515678405762, 7.250302791595459]"
"[-1.5690125226974487, -1.2723069190979004, 6.385734558105469, 1.7616946697235107]"
"[-1.4901751279830933, -1.1810259819030762, 9.517189025878906, 3.270475387573242]"
"[-0.9529568552970886, -0.6503121256828308, 13.798518180847168, 7.477032661437988]"
"[-1.2246770858764648, -0.9738423228263855, 10.962325096130371, 3.6335997581481934]"
"[-1.199647307395935, -0.941814124584198, 9.669919967651367, 3.559363842010498]"
"[-1.1647899150848389, -0.9008781313896179, 6.435702323913574, 2.577017307281494]"
"[-1.1322262287139893, -0.8838543891906738, 4.7132720947265625, 3.1927993297576904]"
"[-1.1807745695114136, -0.9875170588493347, 3.7942538261413574, 1.8085707426071167]"
"[-1.3708767890930176, -1.1641690731048584, 3.5512073040008545, 0.7893462181091309]"
"[-1.1758363246917725, -0.8765141367912292, 5.267712593078613, 4.275384426116943]"
"[-1.1409791707992554, -0.8846710920333862, 6.1011061668396, 2.928866386413574]"
"[-1.3372162580490112, -1.1208237409591675, 4.786294937133789, 0.7881481647491455]"
"[5.710050582885742, 4.994513511657715, -3.8065109252929688, -5.949828624725342]"
"[-1.2866015434265137, -1.066185474395752, 5.396778106689453, 0.8491847515106201]"
"[-1.9440717697143555, -1.634648323059082, 4.240725994110107, 0.17327070236206055]"
"[-1.9264867305755615, -1.61858069896698, 4.78225040435791, 0.3951534926891327]"
"[-1.7952706813812256, -1.4904241561889648, 3.130920886993408, 0.6328613758087158]"
"[-1.646127700805664, -1.3672292232513428, 2.9258296489715576, 1.027369737625122]"
"[-1.8404979705810547, -1.58812415599823, 2.7071681022644043, -0.9157271385192871]"
"[-1.8282451629638672, -1.581747055053711, 6.043281078338623, -0.04665164276957512]"
"[-1.8304427862167358, -1.5874309539794922, 5.930859565734863, -0.13843202590942383]"
"[-1.7145557403564453, -1.423130989074707, 4.328271865844727, 0.6270241141319275]"
